,epoch,scramble_distance,separation,accuracy
114,14.0,0.2,0.3097960011661053,0.9520833492279053
115,15.0,0.2,0.3129113426804543,0.9489166736602783
116,16.0,0.2,0.30202612906694415,0.9505833387374878
117,17.0,0.2,0.31633014857769015,0.9496666789054871
118,18.0,0.2,0.3111246728897095,0.950083315372467
119,19.0,0.2,0.31922175973653794,0.9496666789054871
120,20.0,0.2,0.32260199010372165,0.9512500166893005
121,21.0,0.2,0.3152573648095131,0.9507499933242798
122,22.0,0.2,0.33037388116121297,0.9494999647140503
123,23.0,0.2,0.32655198603868485,0.9478332996368408
124,24.0,0.2,0.32301253512501715,0.9492499828338623
125,25.0,0.2,0.3308510045707226,0.9490000009536743
126,26.0,0.2,0.32255653977394105,0.9459999799728394
127,27.0,0.2,0.32379152208566675,0.9491666555404663
128,28.0,0.2,0.3335695700347424,0.9497500061988831
129,29.0,0.2,0.3474815768003464,0.9494999647140503
130,30.0,0.2,0.3440280368924141,0.9470832943916321
131,31.0,0.2,0.33356441333889963,0.9460833072662354
132,32.0,0.2,0.34234066411852837,0.9490000009536743
133,33.0,0.2,0.34217440173029906,0.9467499852180481
134,34.0,0.2,0.3399606853723526,0.9471666812896729
135,35.0,0.2,0.33085564970970155,0.9474999904632568
136,36.0,0.2,0.34552540510892876,0.9457499980926514
137,37.0,0.2,0.3611878255009652,0.9455833435058594
138,38.0,0.2,0.3598714418709279,0.9467499852180481
139,39.0,0.2,0.3655582855641842,0.9455833435058594
140,40.0,0.2,0.3481096915900707,0.9468333125114441
141,41.0,0.2,0.35215756461024283,0.9455000162124634
142,42.0,0.2,0.3473213656246662,0.9454166293144226
143,43.0,0.2,0.3528304237127305,0.9465833306312561
144,44.0,0.2,0.36210301324725147,0.9469999670982361
145,45.0,0.2,0.3610585083067418,0.9470832943916321
146,46.0,0.2,0.36401786103844647,0.9429166316986084
147,47.0,0.2,0.36343358621001237,0.9441666603088379
148,48.0,0.2,0.3739588601887226,0.9443333148956299
149,49.0,0.2,0.3682537542283535,0.9457499980926514
150,50.0,0.2,0.37131173461675643,0.9448333382606506
151,51.0,0.2,0.3750800761580467,0.9450833201408386
152,52.0,0.2,0.37114934608340266,0.9449999928474426
153,53.0,0.2,0.3662222544848919,0.9425833225250244
154,54.0,0.2,0.37680256560444836,0.9453333020210266
155,55.0,0.2,0.38491416901350023,0.9439166784286499
156,56.0,0.2,0.3733361038565636,0.9445832967758179
157,57.0,0.2,0.38758258998394013,0.9447500109672546
158,58.0,0.2,0.3838648355007172,0.9432500004768372
159,59.0,0.2,0.3943622070550919,0.940750002861023
160,60.0,0.2,0.3833383955061437,0.9444166421890259
161,61.0,0.2,0.389299721121788,0.9426666498184204
162,62.0,0.2,0.3844870179891586,0.9436666369438171
163,63.0,0.2,0.3906745675206186,0.9437499642372131
164,64.0,0.2,0.38447423443198203,0.9431666731834412
165,65.0,0.2,0.4083145514130592,0.9428333044052124
166,66.0,0.2,0.3787127457559109,0.9442499876022339
167,67.0,0.2,0.40561943382024773,0.9432500004768372
168,68.0,0.2,0.40236903354525566,0.9429166316986084
169,69.0,0.2,0.3939865036308766,0.9432500004768372
170,70.0,0.2,0.400085493028164,0.9431666731834412
171,71.0,0.2,0.3948938359320163,0.9435833096504211
172,72.0,0.2,0.4030338354408742,0.9430000185966492
173,73.0,0.2,0.40374549210071564,0.940666675567627
174,74.0,0.2,0.4042298105359078,0.9419166445732117
175,75.0,0.2,0.41771909266710294,0.9419166445732117
176,76.0,0.2,0.4155779975652695,0.9412499666213989
177,77.0,0.2,0.4119819319248199,0.9416666626930237
178,78.0,0.2,0.4113743503391743,0.9415833353996277
179,79.0,0.2,0.39941556423902524,0.940833330154419
180,80.0,0.2,0.41518126174807557,0.9416666626930237
181,81.0,0.2,0.41034071713685993,0.940750002861023
182,82.0,0.2,0.4043994005024434,0.9420832991600037
183,83.0,0.2,0.4148402194678784,0.940666675567627
184,84.0,0.2,0.41918646544218063,0.9424166679382324
185,85.0,0.2,0.41774763211607924,0.9429166316986084
186,86.0,0.2,0.42172038346529,0.9395833015441895
187,87.0,0.2,0.4352827101945877,0.9424999952316284
188,88.0,0.2,0.42144621104002,0.9413332939147949
189,89.0,0.2,0.4105886164307594,0.940583348274231
190,90.0,0.2,0.4181412991881371,0.940750002861023
191,91.0,0.2,0.41200784817338,0.9422500133514404
192,92.0,0.2,0.41993828192353255,0.9425833225250244
193,93.0,0.2,0.4319789965450764,0.9418333172798157
194,94.0,0.2,0.42334477975964546,0.9412499666213989
195,95.0,0.2,0.4313421592116356,0.9390833377838135
196,96.0,0.2,0.44920888394117353,0.9434166550636292
197,97.0,0.2,0.4396996916830541,0.9416666626930237
198,98.0,0.2,0.4361701591312885,0.9432500004768372
199,99.0,0.2,0.44597662851214404,0.940750002861023
200,0.0,0.4,0.06081800788640975,0.09866666793823242
201,1.0,0.4,0.2495940320193768,0.8824166655540466
202,2.0,0.4,0.2713307420909405,0.9182499647140503
203,3.0,0.4,0.282559837847948,0.9294166564941406
204,4.0,0.4,0.28670153692364697,0.9382500052452087
205,5.0,0.4,0.29726245328783996,0.9393333196640015
206,6.0,0.4,0.2970819348096848,0.9421666860580444
207,7.0,0.4,0.3014983727037907,0.9452499747276306
208,8.0,0.4,0.30917795389890673,0.9440000057220459
209,9.0,0.4,0.3119665795564651,0.9448333382606506
210,10.0,0.4,0.3169634498655796,0.9459166526794434
211,11.0,0.4,0.31610232830047613,0.9443333148956299
212,12.0,0.4,0.310589783936739,0.9474166631698608
213,13.0,0.4,0.31743788748979573,0.9479166269302368
214,14.0,0.4,0.3214181031286717,0.9487500190734863
215,15.0,0.4,0.3311669717729092,0.9456666707992554
216,16.0,0.4,0.32682521641254425,0.9469999670982361
217,17.0,0.4,0.33239252462983127,0.9481666684150696
218,18.0,0.4,0.33359140172600743,0.9465833306312561
219,19.0,0.4,0.33564605697989464,0.9483333230018616
220,20.0,0.4,0.3260556480288506,0.9477499723434448
221,21.0,0.4,0.3436688539385796,0.9493333101272583
222,22.0,0.4,0.33973017647862436,0.9469999670982361
223,23.0,0.4,0.34580077737569814,0.9484166502952576
224,24.0,0.4,0.34520253911614424,0.9492499828338623
225,25.0,0.4,0.3427206192910671,0.9495833516120911
226,26.0,0.4,0.3466513428092003,0.9487500190734863
227,27.0,0.4,0.3453202418982983,0.9478332996368408
228,28.0,0.4,0.3570120543241501,0.9488333463668823
229,29.0,0.4,0.3491589613258839,0.9477499723434448
230,30.0,0.4,0.3578604596853256,0.9482499957084656
231,31.0,0.4,0.3553402945399285,0.9491666555404663
232,32.0,0.4,0.3521235510706902,0.9506666660308838
233,33.0,0.4,0.3618575321137905,0.9473333358764648
234,34.0,0.4,0.3631286871433258,0.9473333358764648
235,35.0,0.4,0.3549285961687565,0.9476666450500488
236,36.0,0.4,0.3739096432924271,0.9508333206176758
237,37.0,0.4,0.3693763701617718,0.9466666579246521
238,38.0,0.4,0.38311501532793046,0.9473333358764648
239,39.0,0.4,0.37164922520518306,0.9459999799728394
240,40.0,0.4,0.37149686858057984,0.9481666684150696
241,41.0,0.4,0.3740720702707767,0.9484166502952576
242,42.0,0.4,0.37656008750200276,0.9437499642372131
243,43.0,0.4,0.37789487138390543,0.9478332996368408
244,44.0,0.4,0.3835036489367485,0.9450833201408386
245,45.0,0.4,0.39458814963698396,0.9455833435058594
246,46.0,0.4,0.3831997275352478,0.9474166631698608
247,47.0,0.4,0.39588012382388116,0.9467499852180481
248,48.0,0.4,0.38646036863327027,0.9475833177566528
249,49.0,0.4,0.39269786298274995,0.9474166631698608
250,50.0,0.4,0.388550571501255,0.9447500109672546
251,51.0,0.4,0.3968802252411842,0.9464166760444641
252,52.0,0.4,0.39325414806604386,0.9469166398048401
253,53.0,0.4,0.39217214122414595,0.9455000162124634
254,54.0,0.4,0.3970499727129937,0.9444166421890259
255,55.0,0.4,0.3948164983093739,0.9455833435058594
256,56.0,0.4,0.39549171373248104,0.9452499747276306
257,57.0,0.4,0.40419518813490873,0.9453333020210266
258,58.0,0.4,0.4037496314942836,0.9447500109672546
259,59.0,0.4,0.4051413065195084,0.9444999694824219
260,60.0,0.4,0.4100383879244328,0.9437499642372131
261,61.0,0.4,0.40881376132369046,0.9480000138282776
262,62.0,0.4,0.40528510913252835,0.9449166655540466
263,63.0,0.4,0.4116978627443314,0.9416666626930237
264,64.0,0.4,0.420001669973135,0.9432500004768372
265,65.0,0.4,0.4270989049971104,0.9436666369438171
266,66.0,0.4,0.40791600316762927,0.9441666603088379
267,67.0,0.4,0.416043092161417,0.9421666860580444
268,68.0,0.4,0.41950747475028044,0.9468333125114441
269,69.0,0.4,0.4214736679196358,0.9443333148956299
270,70.0,0.4,0.4287760452926159,0.9439166784286499
271,71.0,0.4,0.4159245729446412,0.9436666369438171
272,72.0,0.4,0.4251997470855713,0.9456666707992554
273,73.0,0.4,0.4205837610363961,0.9439166784286499
274,74.0,0.4,0.43022066697478295,0.9434166550636292
275,75.0,0.4,0.42880960747599606,0.9419999718666077
276,76.0,0.4,0.43108325168490413,0.9421666860580444
277,77.0,0.4,0.440941721200943,0.9418333172798157
278,78.0,0.4,0.44035528734326357,0.9417499899864197
279,79.0,0.4,0.42638753950595853,0.9424999952316284
280,80.0,0.4,0.43371128320693975,0.9410833120346069
281,81.0,0.4,0.4368923243880272,0.9421666860580444
282,82.0,0.4,0.4398793348670006,0.9421666860580444
283,83.0,0.4,0.44093373447656636,0.9431666731834412
284,84.0,0.4,0.4384484535455703,0.9431666731834412
285,85.0,0.4,0.4433278657495975,0.9418333172798157
286,86.0,0.4,0.44296010002493863,0.9430000185966492
287,87.0,0.4,0.4454119324684142,0.9399999976158142
288,88.0,0.4,0.4525148026645184,0.9435833096504211
289,89.0,0.4,0.45703473031520836,0.9422500133514404
290,90.0,0.4,0.44925151839852323,0.9404999613761902
291,91.0,0.4,0.44995989799499514,0.9445832967758179
292,92.0,0.4,0.4526504589617253,0.9427499771118164
293,93.0,0.4,0.4598050987720489,0.9422500133514404
294,94.0,0.4,0.46687322586774826,0.940750002861023
295,95.0,0.4,0.4655841559171677,0.9420832991600037
296,96.0,0.4,0.46354205906391144,0.940666675567627
297,97.0,0.4,0.4631812439858913,0.9401666522026062
298,98.0,0.4,0.4673332679271698,0.9424999952316284
299,99.0,0.4,0.4620839123427869,0.9399166703224182
300,0.0,0.6000000000000001,0.16124969586730004,0.1003333330154419
301,1.0,0.6000000000000001,0.25029015719890596,0.8870833516120911
302,2.0,0.6000000000000001,0.27353564828634264,0.922166645526886
303,3.0,0.6000000000000001,0.27203303873538975,0.9337499737739563
304,4.0,0.6000000000000001,0.2798612689971923,0.937416672706604
305,5.0,0.6000000000000001,0.278448212146759,0.9394999742507935
306,6.0,0.6000000000000001,0.2982547646760941,0.9434166550636292
307,7.0,0.6000000000000001,0.2998143091797829,0.9455833435058594
308,8.0,0.6000000000000001,0.3040276834368706,0.9453333020210266
309,9.0,0.6000000000000001,0.31232053831219675,0.9464166760444641
310,10.0,0.6000000000000001,0.30192512214183814,0.9489166736602783
311,11.0,0.6000000000000001,0.30339062169194225,0.9484166502952576
312,12.0,0.6000000000000001,0.29626280173659325,0.9494166374206543
313,13.0,0.6000000000000001,0.3050562658905983,0.9509166479110718
314,14.0,0.6000000000000001,0.3175940264761448,0.9476666450500488
315,15.0,0.6000000000000001,0.3198676159977913,0.9497500061988831
316,16.0,0.6000000000000001,0.3236424890160561,0.950083315372467
317,17.0,0.6000000000000001,0.3251314766705036,0.9490000009536743
318,18.0,0.6000000000000001,0.3307886034250259,0.9494166374206543
319,19.0,0.6000000000000001,0.3122393131256104,0.950333297252655
320,20.0,0.6000000000000001,0.31981763496994975,0.9484999775886536
321,21.0,0.6000000000000001,0.3201783260703087,0.9485833048820496
322,22.0,0.6000000000000001,0.31990787759423267,0.9494166374206543
323,23.0,0.6000000000000001,0.3312046422064304,0.9490833282470703
324,24.0,0.6000000000000001,0.3448800303041935,0.9509166479110718
325,25.0,0.6000000000000001,0.333815159201622,0.9487500190734863
326,26.0,0.6000000000000001,0.3363696892559528,0.9484999775886536
327,27.0,0.6000000000000001,0.34962560504674917,0.9511666297912598
328,28.0,0.6000000000000001,0.3357149124145508,0.9511666297912598
329,29.0,0.6000000000000001,0.3535889975726605,0.9525833129882812
330,30.0,0.6000000000000001,0.3383259934186935,0.9506666660308838
331,31.0,0.6000000000000001,0.3427572041749955,0.9494166374206543
332,32.0,0.6000000000000001,0.3503365181386471,0.9497500061988831
333,33.0,0.6000000000000001,0.36025945723056796,0.9473333358764648
334,34.0,0.6000000000000001,0.35071807175874714,0.9473333358764648
335,35.0,0.6000000000000001,0.3585987834632397,0.949833333492279
336,36.0,0.6000000000000001,0.3594383561611176,0.9490833282470703
337,37.0,0.6000000000000001,0.37455516517162324,0.9513333439826965
338,38.0,0.6000000000000001,0.3581448337435723,0.9496666789054871
339,39.0,0.6000000000000001,0.3639325258135796,0.9492499828338623
340,40.0,0.6000000000000001,0.36899865835905077,0.9493333101272583
341,41.0,0.6000000000000001,0.37752828761935237,0.9484999775886536
342,42.0,0.6000000000000001,0.375220137089491,0.9493333101272583
343,43.0,0.6000000000000001,0.3796078814566136,0.9472500085830688
344,44.0,0.6000000000000001,0.3841219657659531,0.9476666450500488
345,45.0,0.6000000000000001,0.38345237597823145,0.9490000009536743
346,46.0,0.6000000000000001,0.3817745473980904,0.9489166736602783
347,47.0,0.6000000000000001,0.3779237145185471,0.9470832943916321
348,48.0,0.6000000000000001,0.39512763381004334,0.9485833048820496
349,49.0,0.6000000000000001,0.38894181832671165,0.9476666450500488
350,50.0,0.6000000000000001,0.39123816758394236,0.9476666450500488
351,51.0,0.6000000000000001,0.4000386284291745,0.9475833177566528
352,52.0,0.6000000000000001,0.3912133413553239,0.9456666707992554
353,53.0,0.6000000000000001,0.39755655214190483,0.9452499747276306
354,54.0,0.6000000000000001,0.396818190664053,0.9469999670982361
355,55.0,0.6000000000000001,0.40297877803444876,0.9480833411216736
356,56.0,0.6000000000000001,0.39941750720143315,0.9474999904632568
357,57.0,0.6000000000000001,0.40402040272951123,0.9469166398048401
358,58.0,0.6000000000000001,0.401753812134266,0.9467499852180481
359,59.0,0.6000000000000001,0.4017207942903043,0.9482499957084656
360,60.0,0.6000000000000001,0.3904019027948379,0.9444166421890259
361,61.0,0.6000000000000001,0.40397528588771825,0.9449166655540466
362,62.0,0.6000000000000001,0.4062121480703354,0.9462499618530273
363,63.0,0.6000000000000001,0.3993910466134548,0.9466666579246521
364,64.0,0.6000000000000001,0.422031309902668,0.9453333020210266
365,65.0,0.6000000000000001,0.40674992591142656,0.9448333382606506
366,66.0,0.6000000000000001,0.4224819041788578,0.9434166550636292
367,67.0,0.6000000000000001,0.4238014207780362,0.9452499747276306
368,68.0,0.6000000000000001,0.4375853009521962,0.9453333020210266
369,69.0,0.6000000000000001,0.43571657806634906,0.9455833435058594
370,70.0,0.6000000000000001,0.4159544149041176,0.9452499747276306
371,71.0,0.6000000000000001,0.4267048847675324,0.9440000057220459
372,72.0,0.6000000000000001,0.42725567519664776,0.9456666707992554
373,73.0,0.6000000000000001,0.4344038820266724,0.9438333511352539
374,74.0,0.6000000000000001,0.4430918435752392,0.9466666579246521
375,75.0,0.6000000000000001,0.4456627409160137,0.9450833201408386
376,76.0,0.6000000000000001,0.443417362421751,0.9472500085830688
377,77.0,0.6000000000000001,0.4369567129015923,0.9463333487510681
378,78.0,0.6000000000000001,0.44455935895442966,0.9459166526794434
379,79.0,0.6000000000000001,0.44758453339338294,0.9453333020210266
380,80.0,0.6000000000000001,0.4469214470684529,0.9437499642372131
381,81.0,0.6000000000000001,0.4380445784330368,0.9452499747276306
382,82.0,0.6000000000000001,0.4413479897379875,0.9441666603088379
383,83.0,0.6000000000000001,0.4402215142548084,0.9433333277702332
384,84.0,0.6000000000000001,0.44704738482832906,0.9448333382606506
385,85.0,0.6000000000000001,0.44967497229576114,0.9438333511352539
386,86.0,0.6000000000000001,0.4613871958851815,0.9436666369438171
387,87.0,0.6000000000000001,0.45887953922152525,0.9451666474342346
388,88.0,0.6000000000000001,0.46648028358817095,0.9449166655540466
389,89.0,0.6000000000000001,0.4645906947553158,0.9425833225250244
390,90.0,0.6000000000000001,0.4616048684716225,0.9421666860580444
391,91.0,0.6000000000000001,0.466636108160019,0.9431666731834412
392,92.0,0.6000000000000001,0.46807958289980894,0.9413332939147949
393,93.0,0.6000000000000001,0.4767861653864385,0.9425833225250244
394,94.0,0.6000000000000001,0.45589382991194727,0.9438333511352539
395,95.0,0.6000000000000001,0.4588730433583259,0.9434999823570251
396,96.0,0.6000000000000001,0.4707885630428791,0.9434999823570251
397,97.0,0.6000000000000001,0.4588852739334107,0.9415000081062317
398,98.0,0.6000000000000001,0.48018729642033586,0.9436666369438171
399,99.0,0.6000000000000001,0.4662236347794533,0.9433333277702332
400,0.0,0.8,0.2562934942543507,0.09541666507720947
401,1.0,0.8,0.2791332671046257,0.8999999761581421
402,2.0,0.8,0.32177128896117213,0.9240833520889282
403,3.0,0.8,0.3339449763298035,0.934416651725769
404,4.0,0.8,0.3274238879978657,0.9396666288375854
405,5.0,0.8,0.347955830693245,0.9460833072662354
406,6.0,0.8,0.35168393567204476,0.9488333463668823
407,7.0,0.8,0.3587072643637657,0.9472500085830688
408,8.0,0.8,0.35010831847786905,0.9479166269302368
409,9.0,0.8,0.3659284111857415,0.9508333206176758
410,10.0,0.8,0.3626296710968018,0.9519166350364685
411,11.0,0.8,0.36787051275372507,0.953583300113678
412,12.0,0.8,0.38101218238472945,0.9518333077430725
413,13.0,0.8,0.37642912045121196,0.9522500038146973
414,14.0,0.8,0.3895677098631859,0.9537500143051147
415,15.0,0.8,0.3946320788562298,0.9521666765213013
416,16.0,0.8,0.39150224968791003,0.9524999856948853
417,17.0,0.8,0.3901629795134068,0.9548333287239075
418,18.0,0.8,0.3955488334596158,0.9518333077430725
419,19.0,0.8,0.3923431301116943,0.9509166479110718
420,20.0,0.8,0.38570963576436046,0.9511666297912598
421,21.0,0.8,0.41547442033886905,0.95333331823349
422,22.0,0.8,0.396594661474228,0.9539166688919067
423,23.0,0.8,0.3979951450228691,0.953499972820282
424,24.0,0.8,0.4065109775960446,0.9519166350364685
425,25.0,0.8,0.41267555013298984,0.953000009059906
426,26.0,0.8,0.408025044798851,0.9509166479110718
427,27.0,0.8,0.4300435374677182,0.9490833282470703
428,28.0,0.8,0.4380746060609818,0.9519166350364685
429,29.0,0.8,0.43001355111598966,0.9520833492279053
430,30.0,0.8,0.4146103724837304,0.953083336353302
431,31.0,0.8,0.42368167519569394,0.9506666660308838
432,32.0,0.8,0.43261114642024046,0.9494166374206543
433,33.0,0.8,0.4312282371520997,0.953583300113678
434,34.0,0.8,0.4453781917691231,0.950083315372467
435,35.0,0.8,0.44449930518865594,0.9519166350364685
436,36.0,0.8,0.43831713572144515,0.9519999623298645
437,37.0,0.8,0.45174851313233366,0.9507499933242798
438,38.0,0.8,0.44768016681075096,0.9487500190734863
439,39.0,0.8,0.439442300349474,0.9508333206176758
440,40.0,0.8,0.45029191419482234,0.9521666765213013
441,41.0,0.8,0.4532411289215087,0.9514999985694885
442,42.0,0.8,0.47084725260734556,0.9506666660308838
443,43.0,0.8,0.45925721421837806,0.950083315372467
444,44.0,0.8,0.4696581545472146,0.950166642665863
445,45.0,0.8,0.460728202611208,0.9495833516120911
446,46.0,0.8,0.45917241528630254,0.9509166479110718
447,47.0,0.8,0.470247442871332,0.9494999647140503
448,48.0,0.8,0.4770117655396461,0.9494166374206543
449,49.0,0.8,0.4871284557878971,0.9483333230018616
450,50.0,0.8,0.4863506902754307,0.9494999647140503
451,51.0,0.8,0.47953021764755244,0.949833333492279
452,52.0,0.8,0.5030992048978805,0.9476666450500488
453,53.0,0.8,0.4812701031565666,0.9486666321754456
454,54.0,0.8,0.4801399245858192,0.9487500190734863
455,55.0,0.8,0.4768298104405404,0.949916660785675
456,56.0,0.8,0.49583493262529366,0.9470832943916321
457,57.0,0.8,0.4855487813055516,0.9491666555404663
458,58.0,0.8,0.49001801833510406,0.950083315372467
459,59.0,0.8,0.4929947812855244,0.9461666345596313
460,60.0,0.8,0.48701637685298926,0.949833333492279
461,61.0,0.8,0.49128864511847503,0.9484166502952576
462,62.0,0.8,0.4934640103578568,0.9488333463668823
463,63.0,0.8,0.48160645827651016,0.9483333230018616
464,64.0,0.8,0.498090902119875,0.9490833282470703
465,65.0,0.8,0.5106743560731412,0.9475833177566528
466,66.0,0.8,0.5003079487383365,0.9475833177566528
467,67.0,0.8,0.5059916391968727,0.9455000162124634
468,68.0,0.8,0.5075165039300918,0.9460833072662354
469,69.0,0.8,0.5037597341835499,0.9478332996368408
470,70.0,0.8,0.5109535399079324,0.9485833048820496
471,71.0,0.8,0.5163513614237308,0.9480833411216736
472,72.0,0.8,0.5202535161376,0.9447500109672546
473,73.0,0.8,0.5141311661899091,0.9457499980926514
474,74.0,0.8,0.5270020286738873,0.9449999928474426
475,75.0,0.8,0.5310242167115212,0.9444166421890259
476,76.0,0.8,0.531428017616272,0.9464166760444641
477,77.0,0.8,0.535798297971487,0.9471666812896729
478,78.0,0.8,0.5297005504369736,0.9458333253860474
479,79.0,0.8,0.5269218140840531,0.9460833072662354
480,80.0,0.8,0.525846715271473,0.9450833201408386
481,81.0,0.8,0.5277771535515785,0.9464166760444641
